timestamp,open,high,low,close,volume,symbol,timeframe
2025-12-19T01:10:00,2813.15,2814.54,2799.1,2799.11,989.7678,ETHUSDT,1m
2025-12-19T01:11:00,2799.11,2809.34,2797.19,2808.54,3516.7854,ETHUSDT,1m
2025-12-19T01:12:00,2808.53,2808.82,2801.61,2801.74,512.6072,ETHUSDT,1m
2025-12-19T01:13:00,2801.74,2803.45,2799.48,2800.56,694.2111,ETHUSDT,1m
2025-12-19T01:14:00,2800.55,2800.55,2788.0,2792.34,3246.0503,ETHUSDT,1m
2025-12-19T01:15:00,2792.34,2793.7,2784.25,2785.27,2033.5432,ETHUSDT,1m
2025-12-19T01:16:00,2785.27,2792.58,2784.95,2788.73,733.264,ETHUSDT,1m
2025-12-19T01:17:00,2788.72,2790.58,2783.6,2786.76,936.0734,ETHUSDT,1m
2025-12-19T01:18:00,2786.77,2791.05,2785.12,2785.49,860.0722,ETHUSDT,1m
2025-12-19T01:19:00,2785.5,2797.94,2785.5,2793.35,1400.6456,ETHUSDT,1m
2025-12-19T01:20:00,2793.34,2793.34,2787.5,2787.89,369.9989,ETHUSDT,1m
2025-12-19T01:21:00,2787.89,2790.49,2782.32,2782.87,1398.5249,ETHUSDT,1m
2025-12-19T01:22:00,2782.87,2784.5,2775.19,2783.79,2091.2719,ETHUSDT,1m
2025-12-19T01:23:00,2783.79,2789.0,2781.8,2786.39,728.2435,ETHUSDT,1m
2025-12-19T01:24:00,2786.38,2794.11,2783.68,2792.01,680.0634,ETHUSDT,1m
2025-12-19T01:25:00,2792.02,2792.02,2784.58,2784.75,456.997,ETHUSDT,1m
2025-12-19T01:26:00,2784.75,2786.2,2783.27,2784.4,288.928,ETHUSDT,1m
2025-12-19T01:27:00,2784.41,2787.0,2783.1,2783.22,510.7778,ETHUSDT,1m
2025-12-19T01:28:00,2783.21,2787.01,2782.46,2786.17,536.1848,ETHUSDT,1m
2025-12-19T01:29:00,2786.17,2786.17,2781.93,2781.93,522.7918,ETHUSDT,1m
2025-12-19T01:30:00,2781.92,2790.64,2779.76,2789.73,1004.4953,ETHUSDT,1m
2025-12-19T01:31:00,2789.73,2795.5,2788.95,2794.89,914.5189,ETHUSDT,1m
2025-12-19T01:32:00,2794.89,2807.85,2794.8,2806.96,1825.1545,ETHUSDT,1m
2025-12-19T01:33:00,2806.96,2809.08,2804.49,2809.07,855.1334,ETHUSDT,1m
2025-12-19T01:34:00,2809.08,2811.0,2805.08,2807.62,643.9281,ETHUSDT,1m
2025-12-19T01:35:00,2807.63,2814.0,2807.63,2808.74,648.2049,ETHUSDT,1m
2025-12-19T01:36:00,2808.75,2811.5,2804.51,2804.51,380.9261,ETHUSDT,1m
2025-12-19T01:37:00,2804.51,2806.92,2800.88,2802.4,426.2328,ETHUSDT,1m
2025-12-19T01:38:00,2802.39,2804.47,2799.38,2801.27,327.1705,ETHUSDT,1m
2025-12-19T01:39:00,2801.28,2801.34,2794.91,2798.6,707.5905,ETHUSDT,1m
2025-12-19T01:40:00,2798.59,2803.35,2798.37,2801.09,560.9841,ETHUSDT,1m
2025-12-19T01:41:00,2801.08,2806.64,2799.82,2806.27,447.1022,ETHUSDT,1m
2025-12-19T01:42:00,2806.27,2809.8,2805.99,2806.14,569.0913,ETHUSDT,1m
2025-12-19T01:43:00,2806.15,2810.64,2804.0,2807.19,431.9187,ETHUSDT,1m
2025-12-19T01:44:00,2807.18,2807.18,2804.93,2805.0,367.6214,ETHUSDT,1m
2025-12-19T01:45:00,2804.99,2805.75,2800.49,2804.57,978.2345,ETHUSDT,1m
2025-12-19T01:46:00,2804.56,2805.0,2802.67,2804.1,242.405,ETHUSDT,1m
2025-12-19T01:47:00,2804.09,2807.63,2803.33,2807.63,911.6442,ETHUSDT,1m
2025-12-19T01:48:00,2807.64,2809.01,2803.2,2806.32,288.3374,ETHUSDT,1m
2025-12-19T01:49:00,2806.34,2807.17,2803.79,2803.85,212.093,ETHUSDT,1m
2025-12-19T01:50:00,2803.85,2807.46,2802.24,2803.99,342.6027,ETHUSDT,1m
2025-12-19T01:51:00,2804.0,2805.0,2800.67,2804.86,207.3475,ETHUSDT,1m
2025-12-19T01:52:00,2804.86,2805.42,2800.74,2801.54,261.0972,ETHUSDT,1m
2025-12-19T01:53:00,2801.53,2806.27,2801.53,2805.92,304.6983,ETHUSDT,1m
2025-12-19T01:54:00,2805.91,2806.69,2803.5,2805.87,238.5733,ETHUSDT,1m
2025-12-19T01:55:00,2805.88,2807.0,2803.99,2805.79,143.4358,ETHUSDT,1m
2025-12-19T01:56:00,2805.8,2806.49,2802.51,2803.23,310.0158,ETHUSDT,1m
2025-12-19T01:57:00,2803.22,2804.5,2795.21,2796.5,912.4048,ETHUSDT,1m
2025-12-19T01:58:00,2796.5,2799.5,2791.84,2793.11,1074.7522,ETHUSDT,1m
2025-12-19T01:59:00,2793.11,2794.5,2791.98,2792.29,439.3036,ETHUSDT,1m
2025-12-19T02:00:00,2792.29,2794.67,2788.01,2789.06,1014.5023,ETHUSDT,1m
2025-12-19T02:01:00,2789.08,2789.84,2782.31,2783.38,1557.5725,ETHUSDT,1m
2025-12-19T02:02:00,2783.37,2788.1,2783.37,2786.35,592.7681,ETHUSDT,1m
2025-12-19T02:03:00,2786.35,2788.1,2783.5,2787.44,689.5607,ETHUSDT,1m
2025-12-19T02:04:00,2787.44,2790.49,2785.71,2788.99,210.9464,ETHUSDT,1m
2025-12-19T02:05:00,2788.99,2790.21,2784.63,2788.76,336.3497,ETHUSDT,1m
2025-12-19T02:06:00,2788.76,2795.48,2788.36,2793.6,509.648,ETHUSDT,1m
2025-12-19T02:07:00,2793.6,2796.05,2791.5,2795.95,387.1864,ETHUSDT,1m
2025-12-19T02:08:00,2795.96,2797.51,2793.5,2796.5,311.2211,ETHUSDT,1m
2025-12-19T02:09:00,2796.5,2796.9,2791.68,2794.26,216.0801,ETHUSDT,1m
2025-12-19T02:10:00,2794.26,2795.11,2788.62,2793.25,265.4764,ETHUSDT,1m
2025-12-19T02:11:00,2793.25,2793.25,2791.2,2791.99,181.3938,ETHUSDT,1m
2025-12-19T02:12:00,2791.99,2796.04,2791.99,2792.8,172.143,ETHUSDT,1m
2025-12-19T02:13:00,2792.8,2796.85,2792.79,2793.75,158.6827,ETHUSDT,1m
2025-12-19T02:14:00,2793.75,2796.99,2792.74,2792.9,281.9774,ETHUSDT,1m
2025-12-19T02:15:00,2792.89,2795.2,2790.33,2790.97,265.8596,ETHUSDT,1m
2025-12-19T02:16:00,2790.97,2795.86,2790.6,2794.77,310.0938,ETHUSDT,1m
2025-12-19T02:17:00,2794.76,2795.49,2791.49,2794.99,311.4343,ETHUSDT,1m
2025-12-19T02:18:00,2795.0,2796.26,2790.0,2790.01,360.9829,ETHUSDT,1m
2025-12-19T02:19:00,2790.0,2793.0,2787.32,2792.45,698.308,ETHUSDT,1m
2025-12-19T02:20:00,2792.45,2793.22,2788.69,2790.49,567.3547,ETHUSDT,1m
2025-12-19T02:21:00,2790.5,2791.91,2788.45,2790.21,251.3756,ETHUSDT,1m
2025-12-19T02:22:00,2790.2,2791.5,2786.8,2786.81,239.3404,ETHUSDT,1m
2025-12-19T02:23:00,2786.81,2791.8,2786.5,2786.91,281.8741,ETHUSDT,1m
2025-12-19T02:24:00,2786.91,2787.5,2784.44,2787.0,313.4085,ETHUSDT,1m
2025-12-19T02:25:00,2787.0,2787.46,2782.5,2783.88,465.4457,ETHUSDT,1m
2025-12-19T02:26:00,2783.88,2784.05,2780.16,2782.16,1163.5551,ETHUSDT,1m
2025-12-19T02:27:00,2782.16,2783.0,2781.28,2781.5,158.7961,ETHUSDT,1m
2025-12-19T02:28:00,2781.5,2783.97,2781.28,2783.6,325.2,ETHUSDT,1m
2025-12-19T02:29:00,2783.61,2785.44,2780.74,2781.26,822.2489,ETHUSDT,1m
2025-12-19T02:30:00,2781.26,2806.27,2780.9,2803.52,3078.0805,ETHUSDT,1m
2025-12-19T02:31:00,2803.53,2814.92,2800.77,2803.91,2152.6982,ETHUSDT,1m
2025-12-19T02:32:00,2803.91,2810.69,2803.91,2806.7,402.6977,ETHUSDT,1m
2025-12-19T02:33:00,2806.71,2808.17,2803.02,2805.0,622.524,ETHUSDT,1m
2025-12-19T02:34:00,2805.01,2805.49,2801.4,2803.66,297.1776,ETHUSDT,1m
2025-12-19T02:35:00,2803.66,2806.5,2801.38,2801.38,269.0336,ETHUSDT,1m
2025-12-19T02:36:00,2801.38,2804.46,2799.38,2803.93,305.8291,ETHUSDT,1m
2025-12-19T02:37:00,2803.92,2807.04,2801.91,2806.47,186.6311,ETHUSDT,1m
2025-12-19T02:38:00,2806.47,2810.0,2805.77,2807.28,274.4181,ETHUSDT,1m
2025-12-19T02:39:00,2807.28,2807.28,2803.78,2805.49,123.0863,ETHUSDT,1m
2025-12-19T02:40:00,2805.5,2806.19,2801.52,2801.95,119.7007,ETHUSDT,1m
2025-12-19T02:41:00,2801.83,2805.5,2800.0,2805.49,141.9258,ETHUSDT,1m
2025-12-19T02:42:00,2805.49,2807.87,2803.73,2803.73,271.2735,ETHUSDT,1m
2025-12-19T02:43:00,2803.73,2805.74,2803.49,2804.09,219.5847,ETHUSDT,1m
2025-12-19T02:44:00,2804.09,2807.5,2803.82,2806.09,281.5336,ETHUSDT,1m
2025-12-19T02:45:00,2806.08,2806.15,2802.27,2804.99,204.2619,ETHUSDT,1m
2025-12-19T02:46:00,2804.99,2805.99,2803.5,2805.72,217.774,ETHUSDT,1m
2025-12-19T02:47:00,2805.74,2807.35,2805.13,2805.5,216.3318,ETHUSDT,1m
2025-12-19T02:48:00,2805.49,2805.99,2802.99,2804.75,227.1076,ETHUSDT,1m
2025-12-19T02:49:00,2804.76,2813.9,2802.02,2812.49,1542.9017,ETHUSDT,1m
2025-12-19T02:50:00,2812.5,2815.62,2810.49,2810.49,302.9765,ETHUSDT,1m
2025-12-19T02:51:00,2810.49,2810.62,2806.18,2806.82,337.1236,ETHUSDT,1m
2025-12-19T02:52:00,2806.83,2808.99,2806.0,2808.68,232.0882,ETHUSDT,1m
2025-12-19T02:53:00,2808.69,2809.96,2807.8,2809.76,82.2781,ETHUSDT,1m
2025-12-19T02:54:00,2809.75,2809.76,2808.64,2808.64,70.3462,ETHUSDT,1m
2025-12-19T02:55:00,2808.64,2811.5,2808.15,2809.89,258.6777,ETHUSDT,1m
2025-12-19T02:56:00,2809.89,2810.39,2808.39,2809.44,258.8597,ETHUSDT,1m
2025-12-19T02:57:00,2809.44,2812.9,2808.84,2812.46,334.4463,ETHUSDT,1m
2025-12-19T02:58:00,2812.46,2815.58,2811.23,2814.27,703.8499,ETHUSDT,1m
2025-12-19T02:59:00,2814.27,2824.0,2813.26,2822.63,6291.4037,ETHUSDT,1m
2025-12-19T03:00:00,2822.63,2825.64,2820.0,2820.03,1825.983,ETHUSDT,1m
2025-12-19T03:01:00,2820.03,2822.02,2820.0,2822.02,2366.5332,ETHUSDT,1m
2025-12-19T03:02:00,2822.03,2825.09,2821.73,2824.18,641.8305,ETHUSDT,1m
2025-12-19T03:03:00,2824.19,2829.99,2822.81,2829.68,851.1377,ETHUSDT,1m
2025-12-19T03:04:00,2829.68,2831.75,2825.7,2831.53,782.9203,ETHUSDT,1m
2025-12-19T03:05:00,2831.54,2832.29,2826.19,2826.19,467.6494,ETHUSDT,1m
2025-12-19T03:06:00,2826.19,2827.93,2825.13,2825.71,309.2295,ETHUSDT,1m
2025-12-19T03:07:00,2825.71,2828.4,2822.5,2822.51,276.9944,ETHUSDT,1m
2025-12-19T03:08:00,2822.51,2822.94,2820.0,2820.27,244.4229,ETHUSDT,1m
2025-12-19T03:09:00,2820.28,2820.33,2816.86,2817.78,4774.0784,ETHUSDT,1m
2025-12-19T03:10:00,2817.78,2818.61,2815.48,2817.34,554.1696,ETHUSDT,1m
2025-12-19T03:11:00,2817.34,2818.26,2816.26,2816.46,268.7703,ETHUSDT,1m
2025-12-19T03:12:00,2816.45,2818.16,2813.85,2814.47,377.2907,ETHUSDT,1m
2025-12-19T03:13:00,2814.48,2815.81,2813.26,2814.89,460.1785,ETHUSDT,1m
2025-12-19T03:14:00,2814.9,2816.06,2814.32,2815.91,345.2749,ETHUSDT,1m
2025-12-19T03:15:00,2815.91,2819.49,2814.66,2818.94,441.5704,ETHUSDT,1m
2025-12-19T03:16:00,2818.96,2827.29,2818.96,2827.04,1404.7319,ETHUSDT,1m
2025-12-19T03:17:00,2827.05,2828.01,2820.33,2820.8,1388.1693,ETHUSDT,1m
2025-12-19T03:18:00,2820.8,2823.78,2820.8,2823.78,230.7034,ETHUSDT,1m
2025-12-19T03:19:00,2823.78,2823.85,2821.67,2822.56,158.8043,ETHUSDT,1m
2025-12-19T03:20:00,2822.56,2823.67,2821.0,2821.44,252.5901,ETHUSDT,1m
2025-12-19T03:21:00,2821.44,2822.2,2821.12,2821.82,67.4795,ETHUSDT,1m
2025-12-19T03:22:00,2821.82,2821.92,2820.57,2821.05,232.2177,ETHUSDT,1m
2025-12-19T03:23:00,2821.04,2823.24,2821.04,2822.61,131.0537,ETHUSDT,1m
2025-12-19T03:24:00,2822.61,2829.15,2821.95,2826.12,423.1569,ETHUSDT,1m
2025-12-19T03:25:00,2826.12,2826.6,2825.76,2825.79,29.774,ETHUSDT,1m
2025-12-19T03:26:00,2825.78,2829.28,2825.53,2825.89,187.7193,ETHUSDT,1m
2025-12-19T03:27:00,2825.88,2829.62,2825.88,2829.62,174.5101,ETHUSDT,1m
2025-12-19T03:28:00,2829.61,2831.04,2829.02,2829.51,264.4611,ETHUSDT,1m
2025-12-19T03:29:00,2829.5,2831.25,2828.3,2829.79,289.657,ETHUSDT,1m
2025-12-19T03:30:00,2829.8,2833.25,2828.83,2828.84,309.2304,ETHUSDT,1m
2025-12-19T03:31:00,2828.83,2831.13,2825.93,2825.93,359.9105,ETHUSDT,1m
2025-12-19T03:32:00,2825.94,2828.65,2825.94,2828.64,129.721,ETHUSDT,1m
2025-12-19T03:33:00,2828.65,2834.74,2828.16,2834.64,455.5874,ETHUSDT,1m
2025-12-19T03:34:00,2834.64,2834.65,2832.6,2832.61,331.0332,ETHUSDT,1m
2025-12-19T03:35:00,2832.61,2838.25,2832.12,2834.46,605.6554,ETHUSDT,1m
2025-12-19T03:36:00,2834.46,2834.86,2834.34,2834.34,119.2161,ETHUSDT,1m
2025-12-19T03:37:00,2834.34,2834.48,2832.74,2832.74,102.0843,ETHUSDT,1m
2025-12-19T03:38:00,2832.74,2833.7,2832.33,2833.41,149.7046,ETHUSDT,1m
2025-12-19T03:39:00,2833.4,2835.12,2832.42,2835.11,84.0427,ETHUSDT,1m
2025-12-19T03:40:00,2835.1,2835.1,2828.84,2828.84,219.8122,ETHUSDT,1m
2025-12-19T03:41:00,2828.82,2830.75,2828.57,2829.87,365.5125,ETHUSDT,1m
2025-12-19T03:42:00,2829.88,2830.06,2827.51,2827.51,96.1543,ETHUSDT,1m
2025-12-19T03:43:00,2827.51,2827.51,2820.97,2823.38,399.9044,ETHUSDT,1m
2025-12-19T03:44:00,2823.38,2823.38,2821.99,2822.41,116.1058,ETHUSDT,1m
2025-12-19T03:45:00,2822.41,2824.64,2822.41,2823.58,162.5588,ETHUSDT,1m
2025-12-19T03:46:00,2823.58,2824.36,2823.3,2824.26,74.514,ETHUSDT,1m
2025-12-19T03:47:00,2824.25,2826.23,2824.01,2825.74,354.398,ETHUSDT,1m
2025-12-19T03:48:00,2825.74,2827.23,2825.73,2826.9,120.7935,ETHUSDT,1m
2025-12-19T03:49:00,2826.9,2827.42,2825.73,2825.73,92.735,ETHUSDT,1m
2025-12-19T03:50:00,2825.73,2826.89,2825.04,2826.44,109.2543,ETHUSDT,1m
2025-12-19T03:51:00,2826.43,2826.43,2824.65,2824.65,37.8224,ETHUSDT,1m
2025-12-19T03:52:00,2824.65,2824.66,2821.29,2822.09,118.8484,ETHUSDT,1m
2025-12-19T03:53:00,2822.1,2825.53,2822.1,2824.84,208.4999,ETHUSDT,1m
2025-12-19T03:54:00,2824.84,2825.59,2822.67,2822.81,147.7488,ETHUSDT,1m
2025-12-19T03:55:00,2822.81,2823.95,2822.67,2822.87,72.2966,ETHUSDT,1m
2025-12-19T03:56:00,2822.88,2822.96,2822.67,2822.71,40.0518,ETHUSDT,1m
2025-12-19T03:57:00,2822.71,2823.3,2816.41,2823.3,524.7688,ETHUSDT,1m
2025-12-19T03:58:00,2823.3,2825.14,2823.22,2823.57,145.1253,ETHUSDT,1m
2025-12-19T03:59:00,2823.58,2827.83,2823.58,2827.43,190.2753,ETHUSDT,1m
2025-12-19T04:00:00,2827.44,2831.83,2827.44,2830.38,322.6862,ETHUSDT,1m
2025-12-19T04:01:00,2830.37,2830.87,2826.97,2826.97,407.7218,ETHUSDT,1m
2025-12-19T04:02:00,2826.97,2829.22,2825.55,2829.05,236.226,ETHUSDT,1m
2025-12-19T04:03:00,2829.06,2829.27,2827.58,2828.76,107.293,ETHUSDT,1m
2025-12-19T04:04:00,2828.76,2829.61,2828.27,2828.27,106.9446,ETHUSDT,1m
2025-12-19T04:05:00,2828.27,2828.47,2827.91,2827.93,70.1352,ETHUSDT,1m
2025-12-19T04:06:00,2827.93,2827.93,2825.55,2825.56,239.9203,ETHUSDT,1m
2025-12-19T04:07:00,2825.56,2829.99,2825.26,2829.99,168.2607,ETHUSDT,1m
2025-12-19T04:08:00,2829.98,2829.98,2826.35,2826.6,310.7901,ETHUSDT,1m
2025-12-19T04:09:00,2826.59,2826.6,2825.52,2825.52,76.5075,ETHUSDT,1m
2025-12-19T04:10:00,2825.52,2830.43,2823.72,2825.45,983.9761,ETHUSDT,1m
2025-12-19T04:11:00,2825.46,2827.92,2825.46,2826.34,98.5344,ETHUSDT,1m
2025-12-19T04:12:00,2826.33,2826.34,2824.23,2826.15,37.4822,ETHUSDT,1m
2025-12-19T04:13:00,2826.14,2827.54,2825.52,2827.26,112.4272,ETHUSDT,1m
2025-12-19T04:14:00,2827.26,2827.27,2825.85,2825.85,35.0093,ETHUSDT,1m
2025-12-19T04:15:00,2825.85,2825.86,2824.37,2824.37,80.3813,ETHUSDT,1m
2025-12-19T04:16:00,2824.38,2824.38,2821.44,2821.45,93.5816,ETHUSDT,1m
2025-12-19T04:17:00,2821.44,2826.16,2821.44,2826.16,178.6892,ETHUSDT,1m
2025-12-19T04:18:00,2826.16,2827.35,2825.52,2827.34,39.1736,ETHUSDT,1m
2025-12-19T04:19:00,2827.34,2829.55,2827.34,2828.52,126.5348,ETHUSDT,1m
2025-12-19T04:20:00,2828.52,2828.52,2826.32,2826.89,50.8934,ETHUSDT,1m
2025-12-19T04:21:00,2826.88,2827.47,2826.88,2827.46,41.1326,ETHUSDT,1m
2025-12-19T04:22:00,2827.46,2828.16,2827.46,2828.15,71.1944,ETHUSDT,1m
2025-12-19T04:23:00,2828.16,2830.93,2828.15,2830.71,323.6444,ETHUSDT,1m
2025-12-19T04:24:00,2830.7,2831.49,2829.94,2831.12,361.3924,ETHUSDT,1m
2025-12-19T04:25:00,2831.12,2831.12,2830.16,2830.16,44.2809,ETHUSDT,1m
2025-12-19T04:26:00,2830.17,2830.92,2830.16,2830.77,75.2657,ETHUSDT,1m
2025-12-19T04:27:00,2830.77,2830.77,2829.41,2829.47,77.1651,ETHUSDT,1m
2025-12-19T04:28:00,2829.47,2829.48,2828.7,2828.79,94.3532,ETHUSDT,1m
2025-12-19T04:29:00,2828.8,2829.93,2827.11,2829.42,281.3552,ETHUSDT,1m
2025-12-19T04:30:00,2829.43,2830.7,2828.82,2829.68,114.0398,ETHUSDT,1m
2025-12-19T04:31:00,2829.68,2829.69,2827.54,2828.57,102.4815,ETHUSDT,1m
2025-12-19T04:32:00,2828.57,2832.33,2828.57,2831.1,201.2578,ETHUSDT,1m
2025-12-19T04:33:00,2831.11,2833.48,2829.62,2831.55,550.4905,ETHUSDT,1m
2025-12-19T04:34:00,2831.54,2832.77,2830.81,2831.42,141.6094,ETHUSDT,1m
2025-12-19T04:35:00,2831.42,2833.71,2831.42,2832.31,55.1619,ETHUSDT,1m
2025-12-19T04:36:00,2832.31,2833.01,2831.48,2831.48,112.6278,ETHUSDT,1m
2025-12-19T04:37:00,2831.47,2831.47,2825.79,2825.8,197.8761,ETHUSDT,1m
2025-12-19T04:38:00,2825.81,2829.4,2825.81,2828.92,216.189,ETHUSDT,1m
2025-12-19T04:39:00,2828.95,2830.31,2828.5,2830.3,46.4581,ETHUSDT,1m
2025-12-19T04:40:00,2830.3,2833.18,2830.3,2832.07,54.0396,ETHUSDT,1m
2025-12-19T04:41:00,2832.07,2832.23,2830.96,2830.96,33.1179,ETHUSDT,1m
2025-12-19T04:42:00,2830.96,2831.94,2830.29,2831.94,271.229,ETHUSDT,1m
2025-12-19T04:43:00,2831.94,2832.24,2831.61,2831.79,84.9998,ETHUSDT,1m
